Customer,Arrival_time,Wait,Service_Start_time,Service_Time,Service_End_time
341,551.4091438581822,4.509439964460512,555.9185838226427,0.1269628627524013,556.0455466853952
342,552.6577308810323,3.3878158043628446,556.0455466853952,0.17950875193424448,556.2250554373294
343,553.404246763375,2.8208086739543887,556.2250554373294,1.0945456335397639,557.3196010708691
344,554.1620208365697,3.1575802342994166,557.3196010708691,0.650758867336308,557.9703599382054
345,556.2452305229725,1.7251294152329137,557.9703599382054,0.5920880806302183,558.5624480188357
346,558.157097123315,0.4053508955206553,558.5624480188357,0.6605310963760987,559.2229791152117
347,558.8473124590516,0.3756666561600923,559.2229791152117,2.427938228876307,561.650917344088
348,559.2099360603818,2.4409812837062645,561.650917344088,0.39204459929060925,562.0429619433786
349,559.4858764996997,2.557085443678943,562.0429619433786,1.4138116571265438,563.4567736005051
350,559.6099807012156,3.8467928992895395,563.4567736005051,1.6989510918552952,565.1557246923604
351,560.0305454913811,5.125179200979346,565.1557246923604,0.035101695221888655,565.1908263875823
352,560.0920300350177,5.098796352564591,565.1908263875823,1.2128151909892906,566.4036415785716
353,562.2614957055321,4.142145873039567,566.4036415785716,0.48867393567073286,566.8923155142423
354,563.7444385814701,3.147876932772192,566.8923155142423,0.8684738028324115,567.7607893170748
355,568.9118693249789,0.0,568.9118693249789,0.2640277071026273,569.1758970320815
356,569.3015837620474,0.0,569.3015837620474,1.7406382523629533,571.0422220144103
357,569.4676496683678,1.574572346042487,571.0422220144103,1.03628706739365,572.078509081804
358,569.6983305327185,2.3801785490854854,572.078509081804,2.8379079173819477,574.9164169991859
359,569.8166107506385,5.099806248547452,574.9164169991859,0.8511066996642088,575.7675236988501
360,570.6538996265339,5.11362407231627,575.7675236988501,0.9639461538000946,576.7314698526502
361,572.7916933237832,3.9397765288670143,576.7314698526502,1.7915124584147466,578.522982311065
362,574.0752732096408,4.447709101424152,578.522982311065,0.3754494209662984,578.8984317320313
363,575.5021483863497,3.3962833456815815,578.8984317320313,0.6103115104907509,579.5087432425221
364,577.2416783066416,2.267064935880512,579.5087432425221,0.07009141310388475,579.578834655626
365,578.1968188966507,1.3820157589752853,579.578834655626,1.8557185646010783,581.434553220227
366,578.2994479465657,3.1351052736613383,581.434553220227,1.9863494107756243,583.4209026310026
367,580.9981634337794,2.4227391972232226,583.4209026310026,0.21071428495054997,583.6316169159531
368,581.4386585664502,2.1929583495029874,583.6316169159531,0.9278135928151041,584.5594305087683
369,583.661185239125,0.8982452696433256,584.5594305087683,0.4988125773891204,585.0582430861574
370,592.4304516082537,0.0,592.4304516082537,1.8542322012274313,594.2846838094812
371,595.0954158529871,0.0,595.0954158529871,0.042906185487562414,595.1383220384747
372,596.4709371375321,0.0,596.4709371375321,1.8288537731902061,598.2997909107223
373,599.4317179063834,0.0,599.4317179063834,3.371546033851797,602.8032639402352
374,599.8739100197886,2.9293539204466015,602.8032639402352,0.17142946071457563,602.9746934009497
375,599.9175328579595,3.057160542990232,602.9746934009497,1.1150652427547096,604.0897586437044
376,600.1731167037976,3.9166419399067536,604.0897586437044,0.991554689517455,605.0813133332218
377,610.7809794329944,0.0,610.7809794329944,3.6697241846888264,614.4507036176832
378,615.8964348270049,0.0,615.8964348270049,1.1548361841976458,617.0512710112025
379,617.3336668527614,0.0,617.3336668527614,0.5114123042855341,617.8450791570469
380,621.6161016601949,0.0,621.6161016601949,0.0332308979624943,621.6493325581574
381,622.3962617223937,0.0,622.3962617223937,0.22881077555039014,622.6250724979441
382,622.7837646633236,0.0,622.7837646633236,1.7839632980347224,624.5677279613583
383,625.0600606700865,0.0,625.0600606700865,0.3755907072606093,625.4356513773471
384,625.7769429795345,0.0,625.7769429795345,0.7498236689144515,626.526766648449
385,626.149361604648,0.3774050438009908,626.526766648449,3.1302321478969883,629.656998796346
386,631.6941050293432,0.0,631.6941050293432,0.3643241300005922,632.0584291593437
387,631.8782329443987,0.18019621494499916,632.0584291593437,0.340912269314338,632.3993414286581
388,635.7615491154005,0.0,635.7615491154005,0.5557096123138169,636.3172587277143
389,636.0768291941655,0.24042953354876317,636.3172587277143,0.7936533030630496,637.1109120307773
390,636.3515332652199,0.7593787655573578,637.1109120307773,2.3595025898044706,639.4704146205818
391,641.3645899170216,0.0,641.3645899170216,0.4734549602612524,641.8380448772829
392,643.2783781037266,0.0,643.2783781037266,0.025263267280283087,643.3036413710068
393,645.1068503854219,0.0,645.1068503854219,0.1730885702720362,645.279938955694
394,645.7226715137375,0.0,645.7226715137375,2.021809091058765,647.7444806047963
395,646.5725160254038,1.1719645793924656,647.7444806047963,3.2760982960011167,651.0205789007974
396,652.4054978685994,0.0,652.4054978685994,1.252427210379607,653.6579250789789
397,653.8068961832553,0.0,653.8068961832553,0.42544143328021167,654.2323376165355
398,655.0349689140147,0.0,655.0349689140147,0.2319135695965348,655.2668824836112
399,657.6371219827233,0.0,657.6371219827233,1.2413708760678686,658.8784928587912
400,659.9737522842174,0.0,659.9737522842174,0.05221565695225291,660.0259679411697
401,661.0396222543084,0.0,661.0396222543084,0.027247448485609543,661.066869702794
402,662.2714461771309,0.0,662.2714461771309,2.3367964953122216,664.6082426724431
403,663.0355620847259,1.5726805877171728,664.6082426724431,0.8608286314985297,665.4690713039416
404,663.3148190856532,2.154252218288434,665.4690713039416,0.49456073633982905,665.9636320402815
405,667.5325240857728,0.0,667.5325240857728,1.4062870285033504,668.9388111142762
406,671.4300216062193,0.0,671.4300216062193,0.4120865375154765,671.8421081437348
407,671.5035316847052,0.3385764590295821,671.8421081437348,1.058244362583526,672.9003525063183
408,672.6180203243956,0.2823321819226976,672.9003525063183,0.9199724636574625,673.8203249699758
